"","index","ActivityName","angle.tBodyAccJerkMean..gravityMean.","angle.tBodyGyroMean.gravityMean.","angle.tBodyGyroJerkMean.gravityMean.","angle.X.gravityMean.","angle.Y.gravityMean.","angle.Z.gravityMean."
"5167",5167,"LAYING",-0.16777376,0.20996879,0.29673193,0.46360783,-0.69995955,-0.28375409
"5168",5168,"LAYING",0.04615671,0.35233566,-0.31394877,0.46507836,-0.69862342,-0.28555218
"5169",5169,"LAYING",0.33725245,0.46848076,-0.25437445,0.46417486,-0.69770738,-0.28632155
"5170",5170,"LAYING",0.094086884,-0.52247135,-0.53540361,0.4618484,-0.69803423,-0.28540014
"5171",5171,"WALKING",0.075084305,-0.86567867,0.55752521,-0.66251817,0.16024781,-0.21654511
"5172",5172,"WALKING",0.29404046,-0.93166592,0.11141955,-0.68983575,0.1594178,-0.19644755
"5173",5173,"WALKING",0.7854184,0.77645859,0.38567026,-0.69763844,0.15891676,-0.19077574
"5174",5174,"WALKING",0.36951628,-0.067302738,-0.25173435,-0.70736312,0.15931957,-0.18333525
"5175",5175,"WALKING",-0.59272097,-0.2302095,-0.54810283,-0.69837951,0.15933824,-0.19007581
"5176",5176,"WALKING",0.065388817,0.79612917,-0.55595303,-0.69253035,0.15519065,-0.1958105
"5177",5177,"WALKING",-0.49302525,0.76551569,0.46697022,-0.69440947,0.15508132,-0.19444597
"5178",5178,"WALKING",-0.28560465,0.92830191,-0.85493776,-0.69756154,0.15490655,-0.19215349
"5179",5179,"WALKING",0.51879478,-0.76106652,-0.80763046,-0.70069666,0.1561201,-0.18942307
"5180",5180,"WALKING",0.13982929,0.7823511,0.56487113,-0.6975816,0.15821355,-0.19105663
"5181",5181,"WALKING",0.34417369,0.86398868,0.27095215,-0.69620174,0.15418728,-0.19339238
"5182",5182,"WALKING",0.41786172,-0.94502425,0.45774661,-0.69691415,0.15384175,-0.19296994
"5183",5183,"WALKING",-0.39036058,-0.94092232,0.86435104,-0.69483308,0.15787657,-0.19322521
"5184",5184,"WALKING",-0.56282533,-0.021453029,-0.26927284,-0.69468371,0.15964052,-0.19274257
"5185",5185,"WALKING",-0.54131998,0.051175472,-0.69391003,-0.69746952,0.16084217,-0.19023515
"5186",5186,"WALKING",-0.16841836,-0.62321046,0.36969496,-0.69823732,0.16795928,-0.18699341
"5187",5187,"WALKING",-0.032256385,-0.78911806,0.66592919,-0.69852476,0.17760564,-0.18266105
"5188",5188,"WALKING",0.035812278,0.7666577,-0.81352531,-0.69880885,0.17431341,-0.18391247
"5189",5189,"WALKING",0.77979259,0.90081477,0.21546279,-0.69642413,0.16986172,-0.18761148
"5190",5190,"WALKING",0.45178859,-0.82330009,0.92699604,-0.65471798,0.1632782,-0.22138117
"5191",5191,"WALKING",0.59124565,0.83865848,-0.59217744,-0.70501762,0.15909199,-0.1851787
"5192",5192,"WALKING",-0.137981,0.92923587,-0.58389793,-0.70398885,0.15911249,-0.18594434
"5193",5193,"WALKING",0.86555581,-0.70767719,-0.14067575,-0.69711361,0.16223821,-0.19000567
"5194",5194,"WALKING",0.5648925,-0.79899234,0.88059503,-0.69927124,0.15771148,-0.18996087
"5195",5195,"WALKING",-0.53605447,0.90433691,0.038461067,-0.70119811,0.15102795,-0.19064448
"5196",5196,"WALKING",-0.42899764,0.95711888,0.15007592,-0.70040344,0.14785448,-0.19215032
"5197",5197,"WALKING",-0.20995581,0.95627491,0.15521331,-0.70042892,0.14827512,-0.19201336
"5198",5198,"WALKING",-0.083006482,-0.39062037,-0.63266994,-0.69753243,0.152156,-0.19302662
"5199",5199,"WALKING",0.25087226,-0.87464138,-0.74254871,-0.69368678,0.15188298,-0.19596146
"5200",5200,"WALKING",0.81042489,-0.71357475,0.12319038,-0.69406531,0.15226267,-0.19556765
"5201",5201,"WALKING",0.72592861,0.9465953,-0.45513459,-0.69580971,0.15216208,-0.19430348
"5202",5202,"WALKING",0.32303932,0.74694901,-0.61436583,-0.69798966,0.14898963,-0.19361494
"5203",5203,"WALKING",0.70661959,-0.95496884,-0.32477859,-0.6916635,0.15397415,-0.19683269
"5204",5204,"WALKING",0.26261215,-0.8668901,0.48581102,-0.68764956,0.16175851,-0.19728629
"5205",5205,"WALKING",0.40711391,-0.39262956,0.41985941,-0.69541915,0.16389645,-0.19067902
"5206",5206,"WALKING",-0.55650362,0.9431403,0.73580115,-0.69898805,0.15969038,-0.18949756
"5207",5207,"WALKING_DOWNSTAIRS",0.52510698,0.12868741,-0.18646379,-0.68578016,0.12687817,-0.20737767
"5208",5208,"WALKING_DOWNSTAIRS",-0.3654059,0.69768909,0.68806667,-0.67738212,0.11462908,-0.21495078
"5209",5209,"WALKING_DOWNSTAIRS",-0.46316254,0.9376402,0.67541633,-0.68855356,0.12084493,-0.20622482
"5210",5210,"WALKING_DOWNSTAIRS",-0.70336491,0.89608344,-0.89252784,-0.69249915,0.12715487,-0.20246674
"5211",5211,"WALKING_DOWNSTAIRS",0.04214551,0.22863246,-0.69648482,-0.68930262,0.13608249,-0.2031497
"5212",5212,"WALKING_DOWNSTAIRS",0.62511058,0.88276516,0.7228422,-0.68727093,0.13356486,-0.2051312
"5213",5213,"WALKING_DOWNSTAIRS",0.18548157,-0.93787481,-0.73952456,-0.68465421,0.12854306,-0.20792633
"5214",5214,"WALKING_DOWNSTAIRS",0.79686309,-0.94303931,-0.27696258,-0.67444196,0.1267668,-0.21560224
"5215",5215,"WALKING_DOWNSTAIRS",0.82058166,0.58963872,0.91720973,-0.67548416,0.12783383,-0.2146836
"5216",5216,"WALKING_DOWNSTAIRS",0.86044511,-0.89946287,0.52936278,-0.69670155,0.12032775,-0.20040806
"5217",5217,"WALKING_DOWNSTAIRS",-0.81108847,-0.8651966,0.81282018,-0.66550403,0.11209554,-0.22370783
"5218",5218,"WALKING_DOWNSTAIRS",-0.53138218,0.90211445,0.92465264,-0.67987925,0.12358452,-0.21212903
"5219",5219,"WALKING_DOWNSTAIRS",-0.59200966,0.89122519,-0.52911266,-0.67870735,0.13007314,-0.21198242
"5220",5220,"WALKING_DOWNSTAIRS",-0.57048201,-0.72654672,-0.66549754,-0.67728461,0.13292334,-0.21251186
"5221",5221,"WALKING_DOWNSTAIRS",-0.072221716,0.78609037,0.81877248,-0.68172424,0.12826147,-0.21009562
"5222",5222,"WALKING_DOWNSTAIRS",0.71586917,-0.39492534,0.31304969,-0.68634236,0.12114722,-0.20778282
"5223",5223,"WALKING_DOWNSTAIRS",0.61366616,-0.88151347,-0.61434072,-0.69211834,0.12129754,-0.20359311
"5224",5224,"WALKING_DOWNSTAIRS",0.34195298,-0.89062109,0.66564182,-0.69736378,0.12406837,-0.19941912
"5225",5225,"WALKING_DOWNSTAIRS",-0.64521751,0.7852225,0.33354113,-0.70271412,0.12492503,-0.19541829
"5226",5226,"WALKING_DOWNSTAIRS",-0.58449578,-0.81848446,0.10782561,-0.69381007,0.10627593,-0.20373885
"5227",5227,"WALKING_DOWNSTAIRS",-0.89600471,-0.039591355,0.49417837,-0.67013924,0.10615631,-0.22074607
"5228",5228,"WALKING_DOWNSTAIRS",0.18237865,0.89020483,0.30127615,-0.67684487,0.11642798,-0.21516563
"5229",5229,"WALKING_DOWNSTAIRS",0.70912522,0.95847984,-0.76109102,-0.6755175,0.12471906,-0.21512353
"5230",5230,"WALKING_DOWNSTAIRS",0.64966719,0.89782118,-0.7142762,-0.66698519,0.14517896,-0.21742715
"5231",5231,"WALKING_DOWNSTAIRS",-0.74568301,-0.25493946,0.73816941,-0.65842562,0.15607162,-0.22083989
"5232",5232,"WALKING_DOWNSTAIRS",-0.41999987,0.82338909,0.39329267,-0.66928419,0.14222343,-0.2164343
"5233",5233,"WALKING_DOWNSTAIRS",0.56246945,-0.81817624,-0.66613468,-0.68276853,0.13394195,-0.2083342
"5234",5234,"WALKING_DOWNSTAIRS",-0.89361962,-0.95950456,-0.47599832,-0.68676196,0.12493004,-0.20696223
"5235",5235,"WALKING_DOWNSTAIRS",-0.15145656,-0.79630791,-0.36216943,-0.68493011,0.11881796,-0.20908284
"5236",5236,"WALKING_DOWNSTAIRS",0.73636085,0.77583022,0.8474737,-0.68050731,0.12832617,-0.2109669
"5237",5237,"WALKING_UPSTAIRS",0.46822193,-0.97619662,0.67302534,-0.70718589,0.1782712,-0.17562194
"5238",5238,"WALKING_UPSTAIRS",0.82859663,-0.97433819,-0.1361862,-0.73628363,0.20208517,-0.13754551
"5239",5239,"WALKING_UPSTAIRS",-0.62236832,-0.7935455,-0.43311641,-0.73086448,0.22298816,-0.12469911
"5240",5240,"WALKING_UPSTAIRS",-0.43434851,-0.90488716,-0.37020857,-0.72459336,0.22654999,-0.12728499
"5241",5241,"WALKING_UPSTAIRS",0.26234897,-0.16081994,0.6147575,-0.71900196,0.22863836,-0.13064014
"5242",5242,"WALKING_UPSTAIRS",0.12521981,0.84404526,0.67932552,-0.72028065,0.22757704,-0.13043662
"5243",5243,"WALKING_UPSTAIRS",-0.14231613,-0.78734872,0.09907026,-0.72453117,0.22713922,-0.12676935
"5244",5244,"WALKING_UPSTAIRS",-0.12872661,-0.7408203,-0.24653187,-0.72388948,0.23033584,-0.12419755
"5245",5245,"WALKING_UPSTAIRS",0.43820505,0.90914877,-0.28543436,-0.72129872,0.2292235,-0.12785005
"5246",5246,"WALKING_UPSTAIRS",-0.053960053,0.84377582,0.37385668,-0.72020115,0.23136086,-0.12678449
"5247",5247,"WALKING_UPSTAIRS",-0.31954309,0.6717782,0.20130718,-0.72101893,0.23769669,-0.11925025
"5248",5248,"WALKING_UPSTAIRS",0.089340164,-0.95150526,-0.23055701,-0.72289357,0.18899958,-0.15745588
"5249",5249,"WALKING_UPSTAIRS",0.57287603,-0.86645577,0.19997259,-0.73237851,0.18632062,-0.15131786
"5250",5250,"WALKING_UPSTAIRS",-0.71516404,-0.77449427,0.69692549,-0.71250244,0.20195374,-0.15791387
"5251",5251,"WALKING_UPSTAIRS",0.20083279,-0.9327032,0.33203225,-0.7156,0.2044779,-0.15358402
"5252",5252,"WALKING_UPSTAIRS",0.50026132,-0.84943713,-0.59029092,-0.72776266,0.21147659,-0.13774651
"5253",5253,"WALKING_UPSTAIRS",0.094050657,-0.73277385,-0.05341829,-0.70227068,0.22715494,-0.14764603
"5254",5254,"WALKING_UPSTAIRS",0.31492876,0.87363274,0.19388037,-0.71991303,0.22049617,-0.13726952
"5255",5255,"WALKING_UPSTAIRS",-0.31522504,-0.7976174,-0.93214088,-0.75605178,0.21775266,-0.10518989
"5256",5256,"WALKING_UPSTAIRS",-0.49321381,-0.91910687,0.23397487,-0.73918305,0.23244611,-0.1062304
"5257",5257,"WALKING_UPSTAIRS",0.37927466,0.84107812,0.87705788,-0.72257945,0.22345675,-0.13213325
"5258",5258,"WALKING_UPSTAIRS",0.59511292,0.93179243,-0.11738248,-0.72898593,0.2156672,-0.13313689
"5259",5259,"WALKING_UPSTAIRS",-0.37707148,0.83529535,0.1677706,-0.74821086,0.22660732,-0.10346466
"5260",5260,"WALKING_UPSTAIRS",-0.086225075,-0.95699564,0.57976044,-0.69423321,0.19292293,-0.17831623
"5261",5261,"WALKING_UPSTAIRS",0.82405633,-0.98118966,-0.54063023,-0.74542763,0.20666707,-0.12580303
"5262",5262,"WALKING_UPSTAIRS",-0.43316828,-0.74395931,0.24640828,-0.74106923,0.2166287,-0.12099851
"5263",5263,"WALKING_UPSTAIRS",0.043590378,-0.9152643,-0.4021984,-0.73953716,0.21794904,-0.12121131
"5264",5264,"WALKING_UPSTAIRS",0.5264482,-0.46401768,0.57266675,-0.73070674,0.22282773,-0.125005
"5265",5265,"WALKING_UPSTAIRS",0.04426957,0.92723175,0.63529981,-0.72260953,0.22345831,-0.13210351
"5266",5266,"WALKING_UPSTAIRS",0.057954298,-0.65909422,-0.9282581,-0.73354717,0.22271088,-0.12238198
"5267",5267,"WALKING_UPSTAIRS",-0.21364144,-0.94299568,-0.2391035,-0.73754661,0.2265974,-0.11447305
"5268",5268,"WALKING_UPSTAIRS",-0.043792038,0.8101535,0.94656687,-0.73327274,0.22641775,-0.11893397
"5269",5269,"WALKING_UPSTAIRS",0.37383489,0.96165062,-0.12960379,-0.7258131,0.23561887,-0.11661984
"5270",5270,"WALKING_UPSTAIRS",-0.017399553,0.42779167,-0.93615864,-0.70634159,0.25468951,-0.11470085
"5271",5271,"WALKING_UPSTAIRS",-0.88582792,0.91018436,-0.034684274,-0.70921487,0.25278395,-0.11393415
"5272",5272,"STANDING",0.063021718,-0.26686841,0.48692689,-0.83919921,0.20080758,-0.026580935
"5273",5273,"STANDING",0.057378768,-0.22746372,-0.032589151,-0.81491783,0.19386952,-0.070560057
"5274",5274,"STANDING",-0.021550641,0.20788854,-0.51859731,-0.83393223,0.19528735,-0.045917059
"5275",5275,"STANDING",0.10070511,0.45725677,-0.1118332,-0.83907206,0.19105483,-0.045992976
"5276",5276,"STANDING",0.040940428,-0.81830411,0.47348229,-0.83656054,0.19328879,-0.045696547
"5277",5277,"STANDING",-0.15971012,-0.65962138,0.65869142,-0.83919876,0.19184025,-0.044555176
"5278",5278,"STANDING",0.10625481,-0.33337464,0.75603183,-0.8434008,0.18590198,-0.048359756
"5279",5279,"STANDING",-0.045921004,0.14156214,0.29685399,-0.84344826,0.18663996,-0.047213521
"5280",5280,"STANDING",-0.07881904,0.75158798,-0.10229597,-0.84082518,0.19061325,-0.044397438
"5281",5281,"STANDING",0.019582909,0.54817577,0.58399279,-0.83973506,0.19149233,-0.044410811
"5282",5282,"STANDING",0.39618674,0.21288441,0.045779884,-0.83905431,0.19208361,-0.04434746
"5283",5283,"STANDING",0.26586962,0.26479877,-0.77117108,-0.83984253,0.19176112,-0.043823203
"5284",5284,"STANDING",0.12506626,-0.23079356,-0.039327427,-0.84174638,0.19018626,-0.043870541
"5285",5285,"STANDING",0.20369349,-0.35734296,0.84394578,-0.84267546,0.18944705,-0.043841337
"5286",5286,"STANDING",-0.137853,0.18449174,0.074923723,-0.84155023,0.19029784,-0.04394909
"5287",5287,"STANDING",-0.35923474,-0.13450335,-0.96906645,-0.83951263,0.19224374,-0.043462993
"5288",5288,"STANDING",-0.11963177,-0.17720285,-0.12201891,-0.83976209,0.19248174,-0.042720591
"5289",5289,"STANDING",-0.095883325,0.31412225,-0.31626831,-0.84144083,0.19075653,-0.043340968
"5290",5290,"STANDING",0.028581453,0.053358179,0.63750005,-0.82672059,0.21277537,-0.018280105
"5291",5291,"STANDING",0.20503007,0.85175979,0.29205407,-0.83086497,0.21048119,-0.015881625
"5292",5292,"STANDING",-0.41997266,0.90281952,-0.31613314,-0.82916987,0.21218023,-0.01406834
"5293",5293,"STANDING",-0.1218764,0.30537767,-0.38086465,-0.83309306,0.21074523,-0.0083792131
"5294",5294,"STANDING",-0.041516794,0.31081253,-0.40252063,-0.83292101,0.21106042,-0.0074631349
"5295",5295,"STANDING",-0.1259598,-0.52631946,-0.79758001,-0.83202999,0.21056032,-0.012420884
"5296",5296,"STANDING",0.51012294,-0.38718682,0.68007505,-0.83266043,0.20924051,-0.0157128
"5297",5297,"STANDING",0.32704032,-0.85265456,0.94242804,-0.83269048,0.20975077,-0.013746732
"5298",5298,"STANDING",0.096893138,0.40497195,0.73865771,-0.83106908,0.21125432,-0.012380251
"5299",5299,"STANDING",-0.15742538,0.73594295,-0.867627,-0.83600757,0.20744979,-0.013485407
"5300",5300,"STANDING",-0.13891057,-0.31630064,-0.42636298,-0.84380317,0.20254579,-0.010939553
"5301",5301,"STANDING",-0.14232058,-0.38840853,0.62771463,-0.8427576,0.20425694,-0.0067992777
"5302",5302,"STANDING",-0.17209399,0.27174361,-0.53563798,-0.83920336,0.20692023,-0.0060539827
"5303",5303,"STANDING",0.15030016,-0.28112216,-0.063285948,-0.83757313,0.20829326,-0.0049091426
"5304",5304,"STANDING",0.42655641,-0.78316411,0.79616284,-0.83480688,0.21039279,-0.0040668066
"5305",5305,"STANDING",0.09876862,0.59542604,0.49377218,-0.83207003,0.21220779,-0.0046497519
"5306",5306,"STANDING",0.17571845,-0.44351914,-0.89344793,-0.8338722,0.21100045,-0.0043333771
"5307",5307,"STANDING",-0.070476688,-0.89428005,-0.69873319,-0.84098657,0.20572838,-0.0057341098
"5308",5308,"STANDING",-0.084960249,-0.18849001,0.72263419,-0.84469478,0.20227568,-0.0094692827
"5309",5309,"SITTING",0.054094483,0.077316135,0.16195488,-0.94212312,0.056880094,0.032866406
"5310",5310,"SITTING",0.27489483,0.083783567,-0.74059586,-0.89297586,0.020383379,0.01674951
"5311",5311,"SITTING",-0.0071546555,0.087499192,-0.3388372,-0.93977685,0.052757544,0.015187523
"5312",5312,"SITTING",0.034117155,-0.0056478769,0.14990627,-0.94859966,0.058872412,0.01500436
"5313",5313,"SITTING",-0.08791895,-0.27896338,0.19678859,-0.94299335,0.054906871,0.018357204
"5314",5314,"SITTING",-0.03280268,-0.084338121,-0.050013749,-0.93781066,0.051328208,0.01737208
"5315",5315,"SITTING",0.20696933,0.080354724,0.051354671,-0.93690478,0.050760552,0.015403872
"5316",5316,"SITTING",-0.064765378,-0.10887997,0.39621659,-0.93669671,0.050578227,0.016384548
"5317",5317,"SITTING",-0.25857175,-0.096175288,-0.06209847,-0.93594417,0.050038355,0.017555377
"5318",5318,"SITTING",-0.076915818,0.40538272,-0.17241661,-0.93278615,0.047905668,0.015588611
"5319",5319,"SITTING",0.0057522981,-0.058058837,-0.67356648,-0.92838255,0.045159029,0.011687315
"5320",5320,"SITTING",0.13002611,0.024497661,0.11589241,-0.92731966,0.044443796,0.01147915
"5321",5321,"SITTING",0.1480615,0.65037099,0.55618152,-0.92833166,0.044847855,0.015138693
"5322",5322,"SITTING",0.045618499,-0.10957108,-0.90165501,-0.93071001,0.046425467,0.018160448
"5323",5323,"SITTING",-0.0042644312,-0.364855,-0.61498339,-0.93178703,0.047181706,0.016619104
"5324",5324,"SITTING",0.28939407,0.61786053,0.034479756,-0.92980487,0.045942953,0.013882067
"5325",5325,"SITTING",0.041185499,0.31589288,-0.49294936,-0.93707666,0.056500469,0.040679745
"5326",5326,"SITTING",-0.027880547,0.36411368,-0.24777747,-0.94377109,0.057558713,0.031309045
"5327",5327,"SITTING",-0.11397982,0.41419813,-0.4196056,-0.92071847,0.039718483,0.022656748
"5328",5328,"SITTING",-0.032362024,-0.14530539,-0.5428224,-0.91974687,0.039107091,0.023385897
"5329",5329,"SITTING",-0.11954986,-0.2741661,-0.31143176,-0.91816244,0.037928944,0.02239833
"5330",5330,"SITTING",0.17766283,-0.36425873,0.67565551,-0.9143418,0.035325099,0.022948815
"5331",5331,"SITTING",0.17181153,-0.40300249,0.45823842,-0.91211325,0.033880947,0.024115017
"5332",5332,"SITTING",-0.3991352,-0.47451255,-0.53292776,-0.90903873,0.031781752,0.024466151
"5333",5333,"SITTING",0.027483437,-0.18512704,0.11853402,-0.90543699,0.029262999,0.02423661
"5334",5334,"SITTING",0.55451578,-0.09129365,0.2002509,-0.9028031,0.027276497,0.021982645
"5335",5335,"SITTING",-0.19246266,0.26658263,-0.20533707,-0.9002414,0.025412824,0.019619905
"5336",5336,"SITTING",-0.33277228,0.71940824,-0.076781634,-0.89850804,0.024202251,0.018875595
"5337",5337,"SITTING",-0.24649114,0.23378673,0.56820087,-0.89729711,0.02335935,0.017694091
"5338",5338,"SITTING",0.060449894,-0.49843732,0.1004397,-0.895165,0.021894729,0.016747374
"5339",5339,"SITTING",0.42977338,0.15736968,-0.78969214,-0.89371751,0.020892209,0.017023009
"5340",5340,"LAYING",-0.034748314,-0.31586752,-0.17442853,0.41916664,-0.57450252,-0.40713854
"5341",5341,"LAYING",-0.020456237,-0.33576023,0.22972686,0.44187735,-0.56689379,-0.42072543
"5342",5342,"LAYING",0.086272358,-0.48488947,0.072413719,0.41807669,-0.5728249,-0.40863989
"5343",5343,"LAYING",0.0260626,-0.0018847049,0.38824671,0.42828026,-0.56827257,-0.41606917
"5344",5344,"LAYING",-0.089714321,0.71729201,0.18069048,0.4388209,-0.55924305,-0.42811848
"5345",5345,"LAYING",-0.47052838,0.14616885,-0.56021858,0.43471045,-0.55462336,-0.43205375
"5346",5346,"LAYING",-0.028741299,-0.027920243,-0.083167689,0.43171714,-0.5546186,-0.43135663
"5347",5347,"LAYING",0.24697659,0.063090521,0.37143624,0.46174602,-0.54086478,-0.45224223
"5348",5348,"LAYING",0.54695784,0.049314296,-0.029282695,0.57746955,-0.42328912,-0.58673944
"5349",5349,"LAYING",0.41353367,-0.31727083,-0.04223532,0.71906118,-0.17463857,-0.82958286
"5350",5350,"LAYING",0.845954,-0.47342423,0.5812428,0.76118125,0.059714319,-1
"5351",5351,"LAYING",0.014082544,0.046548133,-0.08866537,0.76291807,0.25561643,-0.91981445
"5352",5352,"LAYING",0.055932095,0.028319202,0.13703194,0.77755986,0.41451868,-0.76672527
"5353",5353,"LAYING",0.19839438,0.072373883,0.36377467,0.79358987,0.43249609,-0.74408492
"5354",5354,"LAYING",0.66490198,0.15256802,-0.0045177027,0.80980488,0.30981523,-0.85277768
"5355",5355,"LAYING",0.75566217,0.048114566,-0.48953372,0.81630675,0.13709382,-0.96069308
"5356",5356,"LAYING",0.91727598,-0.52665364,-0.54593664,0.7974962,-0.027254552,-0.93052775
"5357",5357,"LAYING",0.79624158,-0.77888063,-0.0023235921,0.74506417,-0.20387793,-0.79387917
"5358",5358,"LAYING",0.46442358,-0.34766297,-0.22153417,0.68092132,-0.39404688,-0.61170778
"5359",5359,"LAYING",0.27546642,-0.075426911,0.47223302,0.63577112,-0.54583286,-0.45814538
"5360",5360,"LAYING",0.24777374,0.20822634,0.18510626,0.58870022,-0.64824669,-0.35304603
"5361",5361,"LAYING",0.081549979,-0.41671156,0.68159051,0.35601538,-0.69787654,-0.24744942
"5362",5362,"LAYING",0.04949487,-0.32368813,0.099008364,0.4177547,-0.62901512,-0.34826175
"5363",5363,"LAYING",0.28915011,-0.18026782,0.34751835,0.40472776,-0.67109524,-0.29810744
"5364",5364,"LAYING",0.39777523,-0.029816373,0.31609892,0.37264817,-0.75609775,-0.18399459
"5365",5365,"LAYING",0.35635033,0.0087406257,0.089858786,0.33195534,-0.82491925,0.028116414
"5366",5366,"LAYING",0.09332574,-0.010782394,0.19631816,0.32324684,-0.70531877,0.25624133
"5367",5367,"LAYING",0.03436876,0.052381299,-0.0029791841,0.33264689,-0.62621063,0.35627628
"5368",5368,"LAYING",0.095046813,0.11897323,0.13849282,0.33464049,-0.62684468,0.35642204
"5369",5369,"LAYING",0.24555144,0.020197208,-0.31993752,0.33412296,-0.64950599,0.33000842
"5370",5370,"LAYING",0.61208377,-0.078511648,0.0020756766,0.35520722,-0.78354351,0.16995693
"5371",5371,"LAYING",0.33050188,0.10846607,0.1437157,0.45310787,-0.81772173,-0.14817337
"5372",5372,"LAYING",0.18122566,0.066422897,-0.61550893,0.5453665,-0.62317314,-0.37735168
"5373",5373,"LAYING",-0.083352708,0.012876395,-0.1330466,0.56533815,-0.5579167,-0.44641125
"5374",5374,"LAYING",0.088662883,0.033147764,0.066941666,0.56414708,-0.55634204,-0.44800012
"5375",5375,"LAYING",0.024888857,-0.2869401,-0.080262281,0.56811669,-0.56061863,-0.44370723
"5376",5376,"LAYING",-0.18083562,-0.34448811,0.1427432,0.58655167,-0.52971207,-0.4762481
"5377",5377,"LAYING",-0.012569835,-0.054724521,0.28899816,0.60196832,-0.4968347,-0.51038502
"5378",5378,"LAYING",0.51549245,-0.087942864,-0.063597535,0.60450171,-0.52112445,-0.48509613
"5379",5379,"LAYING",-0.14145417,-0.25847414,0.024876884,0.60690355,-0.56611013,-0.43828312
"5380",5380,"WALKING",0.2941713,-0.90042887,-0.44203252,-0.87511117,0.1666577,-0.037335238
"5381",5381,"WALKING",0.31776536,-0.91135703,0.39301745,-0.86069532,0.17790297,-0.038673938
"5382",5382,"WALKING",-0.025325424,-0.89585627,0.43559736,-0.8610253,0.18088103,-0.03328807
"5383",5383,"WALKING",0.40181789,0.36916724,0.6413549,-0.86483938,0.17571597,-0.03674506
"5384",5384,"WALKING",0.35177575,0.93338681,0.9675702,-0.86587759,0.17541385,-0.035873806
"5385",5385,"WALKING",-0.18278449,0.90902231,-0.73301311,-0.86570328,0.17871275,-0.030500327
"5386",5386,"WALKING",-0.1376725,0.46320415,0.69339214,-0.85967115,0.18666658,-0.023695078
"5387",5387,"WALKING",0.49110715,0.44275984,0.91306952,-0.84836516,0.18714212,-0.040020256
"5388",5388,"WALKING",0.35586674,-0.67278776,-0.21997215,-0.84388409,0.17786131,-0.058226798
"5389",5389,"WALKING",0.120497,-0.51758649,0.48980502,-0.85784567,0.17248578,-0.049484322
"5390",5390,"WALKING",-0.081399924,0.23542618,0.47577403,-0.86270718,0.17598052,-0.039057014
"5391",5391,"WALKING",-0.48854194,0.095894765,-0.29716206,-0.85651241,0.18354749,-0.034938575
"5392",5392,"WALKING",-0.16448728,0.050659743,-0.78832864,-0.85790233,0.18429443,-0.031542363
"5393",5393,"WALKING",0.2273848,-0.98814178,-0.78433246,-0.85912131,0.18385537,-0.030552753
"5394",5394,"WALKING",-0.35245855,-0.84812824,0.29125718,-0.84647421,0.19176388,-0.034350303
"5395",5395,"WALKING",-0.34759138,0.83418306,0.54886083,-0.84315485,0.19357327,-0.035864095
"5396",5396,"WALKING",-0.059551705,0.82150798,0.38575036,-0.85273482,0.18703712,-0.034025508
"5397",5397,"WALKING",0.029103022,-0.85221225,-0.658663,-0.85562684,0.18454095,-0.034419124
"5398",5398,"WALKING",0.4150669,-0.7131185,-0.84920209,-0.84957911,0.18825742,-0.036369947
"5399",5399,"WALKING",0.13975353,0.8960486,0.31573114,-0.8502634,0.18700579,-0.037633883
"5400",5400,"WALKING",0.69031215,0.87852109,0.94264763,-0.85853153,0.18246843,-0.033997472
"5401",5401,"WALKING",-0.0079756885,-0.76615594,0.57104589,-0.86913951,0.18088487,-0.020530068
"5402",5402,"WALKING",0.28933954,0.06771744,0.75497288,-0.84516784,0.19754798,-0.023575812
"5403",5403,"WALKING",0.29565283,0.91494335,-0.42189552,-0.85668859,0.19123228,-0.017644078
"5404",5404,"WALKING",-0.21231768,0.88230062,-0.68815893,-0.85909855,0.18740252,-0.022974571
"5405",5405,"WALKING",-0.6361638,0.86974846,0.30175892,-0.85124083,0.19022411,-0.030002035
"5406",5406,"WALKING",-0.66020638,0.90982059,0.8246625,-0.84742003,0.19177613,-0.032867211
"5407",5407,"WALKING",-0.19670188,-0.25906792,-0.55842778,-0.8508775,0.19049093,-0.030027097
"5408",5408,"WALKING",0.2273454,0.8539435,-0.74761604,-0.85669815,0.18605155,-0.0299339
"5409",5409,"WALKING",0.58860865,-0.76652275,-0.62971014,-0.86259981,0.17863667,-0.034979054
"5410",5410,"WALKING",0.85410357,-0.91263886,-0.46598043,-0.86234837,0.17412212,-0.042191796
"5411",5411,"WALKING",0.71116805,-0.357218,0.2234179,-0.86154772,0.17451171,-0.042605552
"5412",5412,"WALKING",-0.31744808,0.97377979,0.31837706,-0.86211402,0.17840688,-0.03601326
"5413",5413,"WALKING",-0.29517869,-0.29989433,0.39742952,-0.86176716,0.17959546,-0.034493479
"5414",5414,"WALKING",0.28341231,0.58164599,-0.19027255,-0.85988698,0.18042509,-0.035659222
"5415",5415,"WALKING",0.93083295,0.93667954,-0.89099733,-0.85913703,0.18369179,-0.030845308
"5416",5416,"WALKING",-0.73683533,-0.89858949,-0.076241166,-0.86012252,0.18452593,-0.027648032
"5417",5417,"WALKING",-0.69093981,-0.95205082,0.58857566,-0.8627498,0.17812368,-0.035628689
"5418",5418,"WALKING_DOWNSTAIRS",-0.73208975,-0.13349545,0.64698092,-0.88703836,0.12308441,-0.060501635
